,id,lai,wetness,treeSpecies,Sentinel_2A_B2,Sentinel_2A_B3,Sentinel_2A_B4,Sentinel_2A_B5,Sentinel_2A_B6,Sentinel_2A_B7,Sentinel_2A_B8,Sentinel_2A_B8a,Sentinel_2A_B11,Sentinel_2A_B12
2572,2572,2.5,0.27,oak,0.03599940031491714,0.11622298917776852,0.036690035138185695,0.16667929008431748,0.3975319643044755,0.4397124555304831,0.4456777146328136,0.44783393133944893,0.22888956351299286,0.09127569973260753
2573,2573,2.0,0.64,oak,0.03405453996268666,0.1113400277883754,0.0368589315473828,0.16212850745730256,0.38795225239540354,0.42947957814309495,0.43687229935491134,0.4397146053386896,0.23156175617301925,0.09255241652614897
2574,2574,5.1,0.64,mixed,0.03898449937185101,0.12795933289107334,0.040285204157263416,0.18090460140638664,0.4337982573141632,0.48293903716772024,0.4884575525683458,0.4903494126409311,0.23141954930201297,0.09203999026268994
2575,2575,3.6,0.88,mixed,0.030917488599437187,0.10895649675961222,0.032520314145194566,0.15988820875645304,0.4237448917777253,0.47906512664118356,0.48636260618354243,0.4890422714956577,0.2350374693570491,0.09200731834488539
2576,2576,3.9,0.82,mixed,0.03405719237524461,0.12076318791690127,0.03691940331420323,0.1724130626084458,0.4320655087754136,0.4826966770718844,0.4877845616037103,0.48954864634234074,0.235176126136096,0.09366677213601644
2577,2577,5.4,0.58,oak,0.032717633599288004,0.1082391240206187,0.032305687087617746,0.1583903176101631,0.4259102087444337,0.4845103540524722,0.49133878758376576,0.49378125097588776,0.23790093611078553,0.09472778168109937
2578,2578,4.9,0.32,predominantly_beech,0.0387486238723275,0.13507801310157158,0.0433692055885147,0.1892445524636299,0.44886476711420836,0.49930654504165245,0.5045782835035841,0.5063301904665196,0.2412350896849928,0.09992265475704458
2579,2579,2.1,0.68,mixed,0.034038987839276474,0.11614923101574676,0.037182455917257454,0.1683173376752321,0.4307335181615542,0.4811079521663516,0.48735116566271214,0.48968837915513513,0.2680666691825949,0.11856045875126983
2580,2580,4.3,0.61,predominantly_oak,0.03394675925841274,0.11881310332546609,0.0361230178345303,0.17124500684934138,0.4406993514366317,0.4969310344639261,0.5033723723342803,0.5056514922141415,0.24775427777582337,0.10203806231068031
2581,2581,2.9,0.65,mixed,0.028200244997069735,0.09795921603597148,0.028593126030663007,0.1467166328844234,0.4202893333697703,0.4771411864265269,0.4829899700158465,0.48507122471637104,0.23695273862832827,0.09292079541726816
2582,2582,4.6,0.6,predominantly_pine,0.03192619757188463,0.11470806383990836,0.03391520086547719,0.16602205954338226,0.459026103551787,0.5242498388729465,0.5290885858025716,0.5306546135664558,0.25769470966246905,0.10977474536388665
2583,2583,2.3,0.53,mixed,0.031048105488518888,0.10658916436588203,0.03242656144708654,0.15620869124482986,0.41105571094422677,0.45931313764390386,0.4645768387001079,0.46648948148937774,0.24598663656415992,0.10077578530295678
2584,2584,3.4,0.79,predominantly_pine,0.02956162366628054,0.1053891459342078,0.03075989882449715,0.15553285326829608,0.43019840389847724,0.4876124858252563,0.49359429319971926,0.4957433743643145,0.24390278985861003,0.09715910479854577
2585,2585,2.5,0.64,predominantly_pine,0.03063227509907589,0.1080224741969361,0.03257464186870551,0.1592381941827327,0.42466124998276805,0.4771020056278456,0.4835658586464972,0.4859532832984817,0.25459197051523746,0.10574393237807228
2586,2586,5.3,0.35,predominantly_oak,0.03993453748399768,0.13169913017722995,0.042194029230608596,0.18514657192230696,0.44524312246944825,0.4974132224142548,0.5031602847278325,0.5051220768445411,0.24299131429354803,0.10120676310971971
2587,2587,5.9,0.43,predominantly_oak,0.037187776905090515,0.12710079321414894,0.0390420324738792,0.17940106367580852,0.4499279289772535,0.5035793878439966,0.5071112415949652,0.5081623065518004,0.24000350388137903,0.0981003420280597
2588,2588,5.9,0.59,oak,0.03537008417049712,0.11816979870673114,0.03649234765660826,0.16942025546178907,0.4251037452857826,0.47789595651658406,0.4841479416083069,0.48634357142963885,0.22952646430606147,0.09067796774964726
2589,2589,5.5,0.75,predominantly_beech,0.03469824648960229,0.12070035743703406,0.03676440316497098,0.172640913000951,0.4374130312236961,0.49131981891446225,0.4965854823301088,0.4983828658109553,0.23884355989485997,0.09601548840703536
2590,2590,2.8,0.73,predominantly_oak,0.03650486574447894,0.11900330976874389,0.03692112061399567,0.17068024819364133,0.42884143633403343,0.4789136555770091,0.4847907733993274,0.48691548311192656,0.24340992475851617,0.09995170493299779
2591,2591,5.9,0.48,predominantly_pine,0.028176849014326995,0.10295144993117543,0.02915727536029529,0.15188625667819022,0.4464420832722898,0.51200102507327,0.5149690530408478,0.5157770615342134,0.24130290664453954,0.09599711727581928
2592,2592,4.0,0.44,predominantly_beech,0.030055030327688095,0.11202216121650739,0.032425032019535345,0.16319107009757708,0.43824378075519294,0.4926240639986668,0.49659958321430847,0.4978466032038714,0.23546554302213896,0.09232813525732565
2593,2593,2.9,0.32,predominantly_pine,0.031743551498521025,0.11046389073131034,0.033256787935257555,0.16062720515704731,0.41800856648931745,0.46830552897714667,0.47378525513465586,0.4757322833401721,0.24721006611242669,0.10183173724457945
2594,2594,0.1,0.67,predominantly_pine,0.13896689673930304,0.17282741663956125,0.1915938091870199,0.22749331402179104,0.27357244062609665,0.2925068112184014,0.3096677125096443,0.31701602917980015,0.37749932597425345,0.32428298304364117
2595,2595,3.3,0.52,mixed,0.031148214674776704,0.11090330406302,0.03239574887821632,0.16075377112306,0.4338245345920251,0.48694923545382784,0.4902540056525699,0.4913158442098324,0.24737260031891184,0.10062136850884294
2596,2596,3.6,0.43,predominantly_oak,0.03459911158897887,0.11597292996034445,0.035363850124296874,0.16701623811261562,0.4307222676475262,0.4842947756952119,0.490038877098638,0.49203403101611465,0.24055550161458575,0.09845126579791225
2597,2597,3.8,0.25,mixed,0.03439741732737948,0.11549368877391256,0.03505082790493829,0.16595098127910382,0.43415166264096494,0.48920573321538424,0.49422006955056363,0.4959425647185201,0.2513240387395669,0.10552167786422867
2598,2598,2.0,0.42,mixed,0.03413787488438148,0.11737698829208099,0.03727175461203012,0.1685041763380542,0.4083606931948771,0.4496461041488187,0.4542825095077492,0.45594052975956234,0.25025630401000937,0.10705043029169267
2599,2599,2.3,0.54,mixed,0.032531702499564906,0.11515314874520041,0.03597655812379203,0.16659121867867369,0.41544730481873415,0.46182680784870817,0.4677818957988477,0.46995455046942636,0.2444047436382092,0.1010975336651229
2600,2600,6.2,0.4,predominantly_beech,0.02891116289447324,0.10540634434249349,0.030259101861984945,0.15565803048052498,0.43387814397921054,0.49378440935551177,0.4988001707935517,0.5003987123675823,0.22278103658690643,0.08393207619108296
2601,2601,4.6,0.76,mixed,0.0328031314734098,0.11430652963686452,0.03444832513585966,0.1661071817805763,0.4371040847810074,0.49565328897169364,0.5027519788071432,0.5052779537717316,0.24052624622034352,0.09723468813721911
2602,2602,4.3,0.41,predominantly_beech,0.03352682553034606,0.12414385591833886,0.03720167816995078,0.17679526129034356,0.4497416045967588,0.5021323772332019,0.5055652571008858,0.5066126229718159,0.2469093102137157,0.10102644162211909
2603,2603,1.5,0.49,predominantly_oak,0.038947780182606785,0.12196577424437571,0.044359011459257684,0.1731994819471396,0.3841425753253773,0.41968457945229615,0.42598368293417227,0.42841977711654144,0.2561558553275357,0.11593687331253842
2604,2604,4.0,0.42,predominantly_pine,0.0291439539328909,0.10249909897905052,0.029900668662247044,0.15103946987685865,0.4292992739792504,0.4898800325363553,0.4949515078720362,0.49667436733742987,0.2428483931297963,0.09811887052866283
2605,2605,4.2,0.35,predominantly_oak,0.03130821463083231,0.11261503353536495,0.03303700838797866,0.16318762957383806,0.4295781823387613,0.48156633384643116,0.4855349572071553,0.48680444251055893,0.23180502609851053,0.09022317877988466
2606,2606,4.2,0.37,predominantly_oak,0.03659275058889775,0.12263723744211935,0.038349537118072125,0.17460927294370368,0.43362209577695054,0.4859040471573447,0.4918901863333322,0.4940024038741402,0.24546580268894655,0.1018688042463017
2607,2607,0.4,0.03,mixed,0.031843845034788806,0.07524598565345864,0.040111016826854994,0.10569077421104991,0.1941568999176976,0.20948732235674383,0.21633280873960015,0.2190003853323106,0.20487753662492564,0.11990327227237266
2608,2608,4.8,0.72,mixed,0.03489432564204279,0.1240263007844916,0.038434644394214394,0.17613761005510428,0.4402013274006055,0.493587222608689,0.4988413504131302,0.5006377418232024,0.24190360214977621,0.09916985445468546
2609,2609,2.9,0.62,predominantly_oak,0.03554073523261931,0.12057469510522646,0.03772724653087687,0.17221397919220352,0.4157971882517296,0.4610922788338619,0.46687253973352033,0.46894463016666443,0.22811723244080828,0.08967690824327958
2610,2610,1.0,0.53,predominantly_oak,0.048630104505742566,0.12533905801890224,0.05825559908170626,0.17676256073141838,0.35101964266975194,0.37998550090714145,0.3879689160357492,0.3911997267118028,0.26859900524996055,0.13780454266602604
2611,2611,4.7,0.36,predominantly_pine,0.03280595559526186,0.11913964355668984,0.03533923219179992,0.17133052753512115,0.45869921289183774,0.5190138185407731,0.5231560937731102,0.5244812595673072,0.26296028053633175,0.11231683745780514
2612,2612,5.1,0.4,predominantly_pine,0.03031450038385746,0.10900205847493438,0.0313490615991925,0.1590916494715001,0.45029371469715945,0.5132275774297784,0.5165382673389012,0.5175009380337455,0.24811390926012483,0.10131575794315203
2613,2613,1.4,0.51,mixed,0.03857026068090154,0.11395019433787708,0.042709979811451027,0.16444481390949064,0.3777090357164973,0.4155136286225596,0.4227108066281257,0.42552958786058,0.26094868653718073,0.12056023082488275
2614,2614,0.1,0.6,predominantly_pine,0.12730851453426564,0.16127796170801167,0.17586957520319904,0.2122243552367942,0.2552280072746071,0.2727038110010627,0.28886721978366836,0.2957600987706289,0.3558982483111626,0.3027929185783968
2615,2615,0.9,0.51,mixed,0.05089485777139429,0.12331497845746908,0.06195979346596956,0.17397810752732054,0.3403825975045614,0.3687005507386665,0.37716001919957737,0.3805966828485092,0.2720936029491369,0.1462948262331027
2616,2616,0.8,0.42,oak,0.05123253117760104,0.11930679451547038,0.060090055122796936,0.16733928577075313,0.31493093644766235,0.3405773814321549,0.3492438242484543,0.3527314726543495,0.2456028051325899,0.1277818852333627
2617,2617,1.0,0.47,predominantly_beech,0.050766082864410644,0.13308921208842434,0.06107607066431015,0.18481698930125678,0.35352315275011986,0.381285454840534,0.3892051356525761,0.39237003842803664,0.2683649420995295,0.13972446221897922
2618,2618,5.0,0.25,mixed,0.03352298410752673,0.12160500343406495,0.036864386489858056,0.17376830431994758,0.4555718336596225,0.5151339135810351,0.519782717524171,0.5212980489658805,0.2579739568666662,0.1101561458960662
2619,2619,6.1,0.66,pine,0.0290270873293324,0.11020261228872245,0.03198962200733638,0.16086174238675116,0.4559209242157696,0.523341490782763,0.5279663218229156,0.5294643092439091,0.2588933185109019,0.10885142751355675
2620,2620,7.9,0.5,oak,0.03559998629828775,0.12082304186174035,0.03679606643762768,0.17258604176009568,0.4346238167691992,0.4876985914766046,0.4926152302590976,0.49423041351586955,0.22864917475784416,0.08968547521052904
2621,2621,7.3,0.34,predominantly_oak,0.0346219806413097,0.11584382043822043,0.03522980454506344,0.16616804193758924,0.4392072740960923,0.4990842460488882,0.5043581984460571,0.506131824619521,0.24296448535252194,0.10039897722053956
2622,2622,4.2,0.7,mixed,0.030571850611865747,0.10810054244666965,0.03190023028417409,0.15803092881929673,0.43553311929148275,0.4958441707027376,0.5016007496386329,0.5036085282919865,0.2450000261571404,0.09973820178702585
2623,2623,6.6,0.87,mixed,0.03453689829177558,0.1179791529447875,0.03578687960284802,0.16960466812851444,0.44676420529635125,0.5078923103659477,0.5138453896858682,0.5158967455813553,0.2502998565087266,0.1045593976500371
2624,2624,4.7,0.38,predominantly_beech,0.032174573381064435,0.11247711558218375,0.03302751397100007,0.16212197142195636,0.43991784642833587,0.49682977567808834,0.49973228031359174,0.5005527028232285,0.237741545700697,0.0955238066588747
2625,2625,5.5,0.32,predominantly_oak,0.03978673824318152,0.13625688242727152,0.043519800814046,0.18999397298093357,0.44485735992275,0.4922838293786542,0.4964209916116413,0.49772130266633907,0.2332141839044114,0.09394852136525825
2626,2626,0.1,0.65,mixed,0.13676151015723378,0.17262922722985585,0.1887199734060495,0.2265741479930105,0.2689705726825638,0.2869584856587076,0.30385414782423775,0.31107944735829646,0.36989073610044687,0.3167061428272918
2627,2627,3.8,0.21,predominantly_pine,0.03099857687681179,0.11049876467958891,0.03267519551599955,0.1607134525585027,0.43586791624219057,0.493022414478716,0.49784620548713115,0.4994758030322709,0.2525133335980215,0.10520062111273858
2628,2628,1.0,0.3,pine,0.03592769231402238,0.09589703949935646,0.041626808444834455,0.14037037574641625,0.3165403747274969,0.3466019190400749,0.3533185680576654,0.3559467419035692,0.24656676388273557,0.12191134246376398
2629,2629,4.5,0.44,predominantly_oak,0.032539466046860414,0.11439192799448568,0.03425292288988953,0.1652549081499461,0.43837691079583857,0.4956943300616644,0.5008432674519302,0.5025536651958571,0.23806438952803927,0.09629985631862535
2630,2630,0.4,0.14,predominantly_oak,0.0415809665443067,0.0859469396586215,0.052388622862086745,0.1203187669761049,0.21504191684287513,0.2320980877300276,0.2398297779698525,0.24291098051582846,0.22143956073664325,0.1332778492856065
2631,2631,4.9,0.16,beech,0.031122475946082653,0.12023476071918675,0.03570594966173755,0.17299765487039684,0.4589689951549054,0.5187124673765157,0.5231457861938617,0.5245680018592185,0.2606658796719254,0.11056743309104561
2632,2632,4.3,0.12,predominantly_pine,0.030451734102003594,0.1093682720593148,0.031557735635529376,0.16062890496643062,0.45078117249346084,0.513109742263408,0.517843217166377,0.519328317725502,0.24786625374448354,0.10177069414405217
2633,2633,3.9,0.57,mixed,0.029152078845502014,0.1091457974368221,0.031196249518118262,0.15904476871174605,0.4521019706852303,0.5128980342719265,0.5152952301678206,0.515916162083232,0.24950106343123532,0.10238435596599794
2634,2634,0.2,0.56,predominantly_beech,0.10942032573154722,0.15064143525895587,0.14921157450618475,0.20021540311395797,0.2598228371498199,0.27788415323292337,0.2924798549954444,0.298672047411134,0.33093482020669696,0.2640844678409291
2635,2635,3.8,0.6,predominantly_beech,0.037447551604044615,0.12985201599525287,0.04141915960510517,0.1825861212201012,0.4375825103623853,0.48663441015991665,0.49201909738773475,0.49392494305891554,0.24988689051132787,0.10487060427249988
2636,2636,3.2,0.97,pine,0.026955959512123397,0.09286118829603579,0.02673536162012355,0.14029104410044316,0.4386303384029245,0.5075022635823421,0.5131399379148883,0.515173860686433,0.25639273068741025,0.10468439327949858
2637,2637,5.3,0.66,predominantly_pine,0.03057652805964758,0.1082982051230214,0.0316796669971959,0.1585057959321528,0.4450833357182127,0.5098189527538495,0.5152441350265325,0.5170419799431335,0.2432956885866069,0.09903392109328239
2638,2638,4.6,0.54,predominantly_pine,0.03032436894768475,0.10410866261179673,0.0300674665089683,0.15264020319210342,0.43534366200894853,0.49622197156558223,0.4998878907455609,0.5010352335598628,0.24075282355701022,0.09636078225033215
2639,2639,4.6,0.66,mixed,0.03231339985232413,0.11507765752574683,0.03382816276233308,0.16554620988681,0.4528196298067729,0.5133444003284539,0.5163506700133529,0.517194367387549,0.24592158534225553,0.10144879984739329
2640,2640,3.3,0.77,beech,0.032258060378786126,0.11619135755503508,0.034222594781159535,0.16720870813186062,0.4490828078195569,0.5047260274676926,0.5080263900209663,0.5090761823003688,0.2521848402524421,0.10459454382761156
2641,2641,3.7,0.92,mixed,0.02908518929153029,0.10493096841773035,0.029825747684903123,0.1550073171686895,0.46094349812009144,0.5297421443991897,0.5338878952995615,0.5351844662953259,0.25174459030596763,0.10389077404451287
2642,2642,4.7,0.54,predominantly_pine,0.03177188498992611,0.11983852525440179,0.035746586081007906,0.17172852011626566,0.4469888279119668,0.5023427783460158,0.5063658405259598,0.5076614698750536,0.24820812494693537,0.10175376350246139
2643,2643,4.8,0.49,beech,0.0370576183596719,0.12789003327700305,0.04003043612051035,0.18178576782940492,0.4511205345179543,0.5067709173433405,0.5131259538800228,0.5153265793445811,0.24977811790043514,0.10491142594523985
2644,2644,5.4,0.41,predominantly_oak,0.03372153752132617,0.11723234650871238,0.035681860213967014,0.16885241740918222,0.4387062966142789,0.4964867272068291,0.502723166521066,0.5048967904453872,0.2441261695016129,0.10019388306845425
2645,2645,4.8,0.81,predominantly_beech,0.03474639217591269,0.11844184653443895,0.0359104820517596,0.1697204070539487,0.4364117211777523,0.49097872513072127,0.49608904024939005,0.4978374407387535,0.23971315152186448,0.09679416986188766
2646,2646,3.1,0.69,predominantly_oak,0.03659457578460423,0.12533280363572052,0.03912053338526588,0.17768537951128643,0.43452090081602235,0.4826884160187118,0.4876659766971471,0.4893938858269965,0.2396716198635163,0.09785019754654911
2647,2647,2.4,0.8,predominantly_oak,0.0342090656293392,0.11928382004741361,0.037878382959415785,0.17260409679654065,0.4213616576815936,0.4688638210361019,0.47645211547844946,0.47931005606084504,0.23960819182332047,0.09672374278330984
2648,2648,3.7,0.53,mixed,0.0319762253363804,0.10888426221297312,0.032547264874795,0.15843821526947413,0.41524954281952503,0.4666579535911398,0.4721088238989074,0.4740246566271505,0.22869798545102316,0.08871257754613848
2649,2649,0.7,0.62,predominantly_pine,0.060537453264915005,0.1269160777419735,0.07666791837483708,0.17938793533870792,0.3406630404313035,0.3707693599005221,0.38134260073616766,0.38573181710953997,0.299195262944547,0.17686025290629054
2650,2650,0.4,0.43,predominantly_beech,0.071958382459736,0.12607034750185478,0.09481247308556379,0.171309132752657,0.2658095690212716,0.28479402783030666,0.29547540149233864,0.2999253775624531,0.28586756407325364,0.19455236555707134
2651,2651,3.8,0.6,predominantly_oak,0.032262181517883536,0.11244635224158353,0.0334500882311033,0.1622555310143753,0.43110402036361,0.485171665358636,0.4893154836409814,0.49067503036084315,0.2357187345636882,0.0942073055720171
2652,2652,4.7,0.43,predominantly_oak,0.03172604121146807,0.11125141630885052,0.032961910829599976,0.16130801716667753,0.4258832798474559,0.47950899536247915,0.484180503301527,0.48573281065654283,0.22891408411205866,0.0888849375252743
2653,2653,1.2,0.34,predominantly_beech,0.03886162960683957,0.12085023874140677,0.046583003026042354,0.16963930872274927,0.3545090923659129,0.38383321874749626,0.38960239689617915,0.39180726920620657,0.2432752414491407,0.11311052004218099
2654,2654,4.1,0.56,predominantly_pine,0.033559925602528566,0.11763911459747516,0.03454815165789219,0.16874281000965974,0.44896766315460845,0.5042114205044743,0.5069215030456039,0.5076687034240382,0.24271254552626678,0.09852101089519646
2655,2655,2.2,0.71,oak,0.03558173778532261,0.11610556301990069,0.03729796183101847,0.1684084523134391,0.4093332301158801,0.45365809978600385,0.46050900798486727,0.46306305676318893,0.23028146592176096,0.09161805425912482
2656,2656,3.7,0.68,predominantly_oak,0.03465959756334133,0.11921396404124367,0.036378176302363306,0.17148195213141426,0.43224904046892687,0.4840515020842075,0.4901383724514023,0.4922910096920419,0.23759572219341382,0.0951604611515015
2657,2657,4.5,0.51,oak,0.03447867733196576,0.11426687123349667,0.03490926676723713,0.16482618127335516,0.41573513184369326,0.466075623930409,0.472151159851278,0.4743075956942852,0.22590902828949133,0.08746646617677437
2658,2658,6.3,0.67,predominantly_oak,0.03431428929683532,0.11636919583646296,0.035109226844925914,0.16723494465855168,0.43130752902737546,0.48573986053934287,0.4908148244305324,0.4925510950688881,0.23753329074154772,0.09474546748698127
2659,2659,5.4,0.33,mixed,0.033080881949368666,0.11878388663003969,0.035488278014060896,0.17045268116483567,0.4494927785695174,0.5076353568811842,0.5118711242896298,0.5132328749171943,0.25097048295293756,0.10415250713594523
2660,2660,3.2,0.26,mixed,0.030109000129554274,0.11110203476038553,0.03281542711729797,0.16190685840517255,0.42100344669133344,0.4704913535127436,0.4753710921320036,0.47702482193154055,0.23517367414665552,0.09280256039260944
2661,2661,3.3,0.23,mixed,0.0319452677494468,0.11599565639123972,0.03464964169354991,0.16798910179786983,0.4301838080723262,0.4805978269303176,0.4857458406185226,0.48748362107024573,0.24042957257340022,0.09706984879336415
2662,2662,4.2,0.57,mixed,0.028300347795749657,0.09984341896134029,0.02858087846748276,0.14780103013112453,0.4425868063477401,0.5094015674990405,0.5131470424413938,0.5142968056054115,0.24663453913506078,0.10065638117087884
2663,2663,4.5,0.55,predominantly_pine,0.03144252072849807,0.11082401395986173,0.03240270752061323,0.1610783383634838,0.44920349566846146,0.5117605225953367,0.5158932215310941,0.5171881535414994,0.2480412670046863,0.10248547192184856
2664,2664,2.0,0.36,mixed,0.04110757508620059,0.13161514305549757,0.04404437382590928,0.18481898733637228,0.41581898526660444,0.4553404167668272,0.46089788481362676,0.46292098462918446,0.260577118115514,0.11655556972486873
2665,2665,4.9,0.37,predominantly_beech,0.032629807819233234,0.11382982948331266,0.03400152579095812,0.1653151285032697,0.4335929758010145,0.48965332304258385,0.4956461677659709,0.4977215310249122,0.2382000887600431,0.09496351472535779
2666,2666,4.7,0.45,oak,0.03281101624452696,0.10822230277943826,0.032475926312308875,0.1579741816943971,0.4237596017448017,0.4813948624778,0.4880041082342845,0.49037084085891897,0.23964330026746866,0.09638493583794118
2667,2667,1.2,0.76,predominantly_pine,0.043527980774145617,0.11967501182646563,0.05150972143243088,0.17382491867769964,0.39279886344801734,0.4324975304415201,0.4413476481990815,0.44494094186475075,0.2818540385856687,0.1383662607706978
2668,2668,6.4,0.48,mixed,0.03218670786482603,0.11538337924489668,0.03444866144759417,0.16704569552203355,0.43958729291538023,0.49773682040468986,0.5035215708120804,0.5055197756091855,0.24458429050495045,0.09896474240788938
2669,2669,5.6,0.03,predominantly_beech,0.03256946651180813,0.11189553900605667,0.03303142556784102,0.16162830212260393,0.43452088838334474,0.4910049128512407,0.4946540267419666,0.49575538612274905,0.23122948839758609,0.09125656564296239
2670,2670,0.7,0.65,predominantly_beech,0.06331285674367719,0.1285920475740571,0.08125757776656721,0.18239251409428275,0.3431200836910192,0.37352501053117165,0.38469117972730565,0.3893451595290001,0.30785051177147027,0.18650612701871533
2671,2671,2.6,0.3,predominantly_beech,0.034005572704579407,0.11870979120993617,0.03621204862454309,0.16931115641185604,0.4211039101386112,0.46593779458915924,0.46949997948524724,0.4706619442996194,0.24238866558813676,0.10012826248024266
2672,2672,2.6,0.33,predominantly_pine,0.03242238390727507,0.11780815283792771,0.036176336603322784,0.16934521950255388,0.42045843201609545,0.4667196912390589,0.4718353880860759,0.4736295608911,0.24761550473363103,0.10329958914928172
2673,2673,4.5,0.42,oak,0.034852228759517996,0.12093624882136744,0.03688507850914565,0.1720808165704936,0.429693103333758,0.47912146250729265,0.4831957254170588,0.484493899864809,0.22572689053503758,0.0881876304907767
2674,2674,6.3,0.87,predominantly_pine,0.033371491339561264,0.1184775199101024,0.03597863072533527,0.16966465817289195,0.4547870409448769,0.5192765516559229,0.5246503180038434,0.5265000949038039,0.2667400625600589,0.11631118562357311
2675,2675,6.3,0.53,predominantly_oak,0.035270475605671654,0.12164916760042498,0.037222653919902406,0.173670027653754,0.4403008844014983,0.49531884010581434,0.5005290634792885,0.502258832187495,0.23529136149797178,0.09457363687146529
2676,2676,5.7,0.63,predominantly_pine,0.029549332388761982,0.10451601624818462,0.030568256728426065,0.1539933891361389,0.43044912626712367,0.49218282201534347,0.4982769371830247,0.5004274014127787,0.24448162393053885,0.09807353049231676
2677,2677,1.4,0.65,pine,0.035454744215649994,0.10597973615241317,0.03990409637743808,0.15733362713799046,0.402146716262091,0.44861302285859944,0.45624929054415553,0.45928409199291825,0.2941855060091267,0.1437148792196855
2678,2678,4.7,0.63,mixed,0.029408108013593923,0.10720801157669223,0.031183868408387046,0.1578957684328477,0.44038001873025606,0.5025233613764525,0.5085540935444114,0.5106256865034929,0.24274733552722236,0.09742652094795451
2679,2679,5.6,0.79,predominantly_oak,0.03412629140605331,0.1185987875318439,0.035873773205301135,0.17077608379484233,0.42902707862850437,0.48086977551298615,0.48671283784913294,0.48873475977225034,0.22762146141600523,0.08780627070022907
2680,2680,3.5,0.63,predominantly_pine,0.03159101436492035,0.11245119105103989,0.03321139613217894,0.1635277648588284,0.43507565650202223,0.4897385710135731,0.49490922548309735,0.49672121793342194,0.24899890002282576,0.10137969079467521
2681,2681,5.9,0.48,predominantly_oak,0.0344331793183875,0.11584348625924651,0.035484393831173286,0.1668025168191058,0.43836915405627175,0.49875471844470454,0.5054119448489618,0.50774088403322,0.24343201935409414,0.10088579272488624
2682,2682,6.2,0.54,predominantly_pine,0.029915305852236184,0.10840465126435225,0.03176734238174588,0.15911801117444846,0.44198188172567027,0.5060387431483769,0.5123426527845246,0.5145333767679343,0.2488667387833981,0.10164337386611703
2683,2683,3.0,0.49,predominantly_pine,0.03484399443745755,0.12137289056121829,0.03701478580069281,0.17336478299179275,0.43152824873444595,0.4791990020001235,0.483631656752279,0.4851254299583676,0.24035004114039837,0.09767328390607087
2684,2684,4.8,0.4,oak,0.03569525942568029,0.12199236625874746,0.03837073857658147,0.1734541611779717,0.41730226439303547,0.46469495792003196,0.4705635805157499,0.4726247749476282,0.2233774336079756,0.08685092075626548
2685,2685,2.3,0.45,predominantly_oak,0.03534910692071723,0.11684957140289595,0.03636949887130319,0.16772265243769505,0.41631463432269566,0.4616255701716818,0.4665351270073459,0.46827606172954683,0.24513921471137035,0.10220233733989104
2686,2686,4.8,0.48,predominantly_beech,0.03689449948436542,0.12129307984966213,0.0377459482423706,0.1731811512792167,0.4295571811096351,0.48157351674331467,0.487690135417337,0.4898069195487427,0.22926064937844456,0.09118800681485005
2687,2687,3.6,0.5,predominantly_oak,0.03498725909133101,0.12310496173116398,0.03784134889201053,0.17507571015491932,0.431815578141043,0.48023928182575293,0.4848372780744621,0.4863796061694961,0.23476910002260543,0.09397453571249502
2688,2688,3.3,0.37,predominantly_beech,0.03186968204528728,0.11256669565510262,0.03313358363279371,0.16290014672207767,0.422173394646492,0.4702889921136396,0.4740118671430615,0.4752116862004138,0.2308468737758693,0.08983749124632934
2689,2689,4.9,0.25,beech,0.0328017408580635,0.11716806320344718,0.03444388855298,0.16793093600908168,0.4449418977829458,0.49966975238222316,0.5021140493649114,0.5027161490538915,0.233308881730745,0.09259662921617602
2690,2690,4.1,0.66,mixed,0.032408538154152254,0.11316091105680978,0.03356120963612945,0.16371859217837847,0.4317230678193329,0.48569840634658634,0.4904049985234479,0.49200909158929484,0.23918374471315165,0.09527810564573516
2691,2691,3.7,0.35,oak,0.032560195418921925,0.11207406570472121,0.03396067466803269,0.16287563737991145,0.418896842022013,0.4707754973093463,0.4772719180123623,0.47960701963196783,0.2371586761111148,0.09454868870991971
2692,2692,5.2,0.65,predominantly_pine,0.02855426947817431,0.10726216061064948,0.03132807642555709,0.15745884009696307,0.4443286364816956,0.5095563544278715,0.5154624940648928,0.5175414000214994,0.2611532449122603,0.10964576739660552
2693,2693,3.3,0.29,beech,0.03232862962908644,0.11464800774935985,0.03428120342750532,0.16640262242102286,0.42294096533265085,0.4718658957019156,0.47725419636867095,0.47907979539760626,0.22839266947614484,0.08904663678282465
2694,2694,3.8,0.26,oak,0.04067288549532522,0.1311440858141708,0.041869576092225955,0.18314939355815626,0.4251176331352371,0.4680603554090184,0.4720559209875657,0.4733783842736278,0.231374011779281,0.09251533282999708
2695,2695,4.2,0.1,predominantly_beech,0.03502102864357215,0.127149569736404,0.03877648135506871,0.18034851637894808,0.4488300793052163,0.49981696288730193,0.5035714692951874,0.5046859888487124,0.23817658572492476,0.09674721158305649
2696,2696,0.4,0.58,predominantly_beech,0.08258113716804405,0.13497434406419856,0.10957836213043277,0.186047159711734,0.29164468184581455,0.31439091443396966,0.32707830569975904,0.33241567799571264,0.31165529480775567,0.21718997534273968
2697,2697,6.0,0.52,predominantly_pine,0.031077895329350066,0.11091033448635598,0.0325138482605492,0.15967543936130896,0.4406029383364126,0.5000906388434434,0.5024146187087468,0.5030203662757796,0.24101942804068693,0.0977509342816295
